# R,rho,minus_Psi2_num,Phi2_num,phi1_pg_sq_over_16,phi1_pg,h00_2_num,chi_2_num,minus_Psi0_PG,minus_Phi0_PG,minus_PhiN_SP
7.242860984586062614e+02,4.123408621095421722e+01,-2.958679306185611258e-21,5.644111407626700706e-39,5.642573886238693484e-39,3.004682715026980969e-19,-5.917358612371222515e-21,-1.128822281525340141e-38,1.370368193007176494e-04,1.370696941219717857e-04,1.380670192765014474e-04
7.249369387755564276e+02,4.127113898028915173e+01,-2.921385679230698124e-21,5.246308494306767070e-39,5.244880615228019073e-39,2.896861920141315755e-19,-5.842771358461396248e-21,-1.049261698861353414e-38,1.369138060150487668e-04,1.369466217916448514e-04,1.379430627294245097e-04
7.255877790925011368e+02,4.130819174962378071e+01,-2.885287372848609123e-21,4.876419471922010103e-39,4.875093431306566096e-39,2.792874771644891651e-19,-5.770574745697218246e-21,-9.752838943844020206e-39,1.367910133807104245e-04,1.368237702716879056e-04,1.378193275507607284e-04
7.262386194094401617e+02,4.134524451895808284e+01,-2.850922310974251882e-21,4.532486283496563798e-39,4.531254852993701312e-39,2.692583845452156400e-19,-5.701844621948503764e-21,-9.064972566993127597e-39,1.366684408049545496e-04,1.367011389685757194e-04,1.376958131511239248e-04
7.268894597263738433e+02,4.138229728829207943e+01,-2.815361813608002835e-21,4.212688204962966626e-39,4.211544678039873047e-39,2.595856599441463247e-19,-5.630723627216005670e-21,-8.425376409925933252e-39,1.365460876966428927e-04,1.365787272904483984e-04,1.375725189432049534e-04
7.275403000433020679e+02,4.141935005762577049e+01,-2.778904723813765729e-21,3.915332238480411785e-39,3.914270358416666523e-39,2.502565198644516039e-19,-5.557809447627531457e-21,-7.830664476960823570e-39,1.364239534668576503e-04,1.364565346477775165e-04,1.374494443417644104e-04
7.281911403602247219e+02,4.145640282695913470e+01,-2.740116580195986244e-21,3.638844078704645662e-39,3.637858049994984812e-39,2.412586346639633844e-19,-5.480233160391972489e-21,-7.277688157409291325e-39,1.363020375287349317e-04,1.363345604536991829e-04,1.373265887636219550e-04
7.288419806771418052e+02,4.149345559629219338e+01,-2.705273142953543624e-21,3.381759844300129467e-39,3.380844289630131385e-39,2.325801122926939032e-19,-5.410546285907087248e-21,-6.763519688600258933e-39,1.361803392976312921e-04,1.362128041225707520e-04,1.372039521051776243e-04
7.294928209940535453e+02,4.153050836562493942e+01,-2.667202112613361883e-21,3.142718352610328767e-39,3.141868255685228476e-39,2.242094826071449889e-19,-5.334404225226723765e-21,-6.285436705220657534e-39,1.360588581908461769e-04,1.360912650715251360e-04,1.370815485627842518e-04
7.301436613109599421e+02,4.156756113495738703e+01,-2.631701102313658412e-21,2.920453856960499894e-39,2.919664571105059449e-39,2.161356822407650302e-19,-5.263402204627316824e-21,-5.840907713920999788e-39,1.359375936280660113e-04,1.359699427188054699e-04,1.369593622166967960e-04
7.307945016278607682e+02,4.160461390428951489e+01,-2.595602343766789625e-21,2.713789397337278709e-39,2.713056611017235984e-39,2.083480400106412717e-19,-5.191204687533579250e-21,-5.427578794674557418e-39,1.358165450305870436e-04,1.358488364860965802e-04,1.368373924923955228e-04
7.314453419447561373e+02,4.164166667362133012e+01,-2.561416149134607872e-21,2.521630588062429643e-39,2.520950279501753552e-39,2.008362628412211236e-19,-5.122832298269215745e-21,-5.043261176124859285e-39,1.356957118219259684e-04,1.357279457960824942e-04,1.367156388173728417e-04
7.320961822616463905e+02,4.167871944295285402e+01,-2.523225351301660533e-21,2.342959779017806950e-39,2.342328222647544272e-39,1.935904221865346048e-19,-5.046450702603321067e-21,-4.685919558035613900e-39,1.355750934278199260e-04,1.356072700738897296e-04,1.365941006211247139e-04
7.327470225785310731e+02,4.171577221228406529e+01,-2.485931036771626428e-21,2.176830708485082471e-39,2.176244447318814827e-39,1.866009409330538149e-19,-4.971862073543252857e-21,-4.353661416970164942e-39,1.354546892761709920e-04,1.354868087465321835e-04,1.364727773351414090e-04
7.333978628954104124e+02,4.175282498161497102e+01,-2.450011363560108958e-21,2.022363507578965594e-39,2.021819317195963702e-39,1.798585807659323765e-19,-4.900022727120217916e-21,-4.044727015157931189e-39,1.353344987961579982e-04,1.353665612434662435e-04,1.363516683928989669e-04
7.340487032122842948e+02,4.178987775094556412e+01,-2.415705412988380881e-21,1.878740006300555668e-39,1.878234899649438671e-39,1.733544299820198447e-19,-4.831410825976761763e-21,-3.757480012601111336e-39,1.352145214199573786e-04,1.352465269958136318e-04,1.362307732298511211e-04
7.346995435291529475e+02,4.182693052027585878e+01,-2.378112083000791056e-21,1.745199433586490408e-39,1.744730638856785958e-39,1.670798917335912572e-19,-4.756224166001582112e-21,-3.490398867172980816e-39,1.350947565811888573e-04,1.351267054365834497e-04,1.361100912834198925e-04
7.353503838460162569e+02,4.186398328960584792e+01,-2.341355470728857488e-21,1.621034400252084827e-39,1.620599332296904495e-39,1.610266726873236706e-19,-4.682710941457714975e-21,-3.242068800504169655e-39,1.349752037155815820e-04,1.350070960008942222e-04,1.359896219929879462e-04
7.360012241628742231e+02,4.190103605893553862e+01,-2.305316038783217810e-21,1.505587125471599338e-39,1.505183389357756286e-39,1.551867720835899723e-19,-4.610632077566435620e-21,-3.011174250943198677e-39,1.348558622606965685e-04,1.348876981263069652e-04,1.358693647998896197e-04
7.366520644797269597e+02,4.193808882826492379e+01,-2.269754710008162295e-21,1.398245978998082034e-39,1.397871352283973871e-39,1.495524711816678128e-19,-4.539509420016324589e-21,-2.796491957996164068e-39,1.347367316564263007e-04,1.347685112517149619e-04,1.357493191474026827e-04
7.373029047965743530e+02,4.197514159759401053e+01,-2.234133557822120357e-21,1.298442251010252090e-39,1.298094661076593277e-39,1.441163230769696409e-19,-4.468267115644240713e-21,-2.596884502020504179e-39,1.346178113446616642e-04,1.346495348186760310e-04,1.356294844807397996e-04
7.379537451134165167e+02,4.201219436692279885e+01,-2.199050280151179429e-21,1.205647118596992519e-39,1.205324645245826666e-39,1.388711428768886708e-19,-4.398100560302358859e-21,-2.411294237193985038e-39,1.344991007686258122e-04,1.345307682697471918e-04,1.355098602470398820e-04
7.386045854302535645e+02,4.204924713625129584e+01,-2.164923267194348298e-21,1.119368865251704890e-39,1.119069726516207344e-39,1.338099982223276064e-19,-4.329846534388696597e-21,-2.238737730503409780e-39,1.343805993744284777e-04,1.344122110504830658e-04,1.353904458953610697e-04
7.392554257470851553e+02,4.208629990557948020e+01,-2.130497353578327103e-21,1.039150283531992757e-39,1.038872817697988930e-39,1.289262001424373936e-19,-4.260994707156654205e-21,-2.078300567063985514e-39,1.342623066091785944e-04,1.342938626078815645e-04,1.352712442665640472e-04
7.399062660639115165e+02,4.212335267490737323e+01,-2.096609317782385833e-21,9.645662364879644887e-40,9.643089039747563729e-40,1.242132942305134325e-19,-4.193218635564771666e-21,-1.929132472975928977e-39,1.341442219228161647e-04,1.341757223909390007e-04,1.351522631006464765e-04
7.405571063807327619e+02,4.216040544423496783e+01,-2.063259161066191759e-21,8.952214218208972700e-40,8.949827938215114612e-40,1.196650521294508194e-19,-4.126518322132383519e-21,-1.790442843641794540e-39,1.340263447665024366e-04,1.340577898503170218e-04,1.350334900906071008e-04
7.412079466975487776e+02,4.219745821356227111e+01,-2.030088264653711644e-21,8.307482834370422163e-40,8.305270276632179629e-40,1.152754633155360071e-19,-4.060176529307423288e-21,-1.661496566874084433e-39,1.339086745938411482e-04,1.339400644392307882e-04,1.349149246935716078e-04
7.418587870143596774e+02,4.223451098288927597e+01,-1.991597784588747160e-21,7.708050511939261462e-40,7.705999332175859733e-40,1.110387271697643989e-19,-3.983195569177494319e-21,-1.541610102387852292e-39,1.337912108600458616e-04,1.338225456124497725e-04,1.347965663685390784e-04
7.425096273311653476e+02,4.227156375221598950e+01,-1.957171614001127349e-21,7.150739430795368349e-40,7.148838172408339065e-40,1.069492453262450222e-19,-3.914343228002254698e-21,-1.430147886159073670e-39,1.336739530223285399e-04,1.337052328265198042e-04,1.346784145763753999e-04
7.431604676479657883e+02,4.230861652154239749e+01,-1.923462634177155701e-21,6.632594860087097714e-40,6.630832841159778821e-40,1.030016142876200061e-19,-3.846925268354311402e-21,-1.326518972017419543e-39,1.335569005397885256e-04,1.335881255402071588e-04,1.345604687798051071e-04
7.438113079647611130e+02,4.234566929086852127e+01,-1.885509922292760493e-21,6.150869401247705730e-40,6.149236723934609743e-40,9.919061829777741723e-20,-3.771019844585520987e-21,-1.230173880249541146e-39,1.334400528734680513e-04,1.334712232140544685e-04,1.344427284434033328e-04
7.444621482815513218e+02,4.238272206019435373e+01,-1.851681299840774837e-21,5.703008532399462776e-40,5.701496010172816313e-40,9.551122246247561273e-20,-3.703362599681549675e-21,-1.140601706479892555e-39,1.333234094863522401e-04,1.333545253101586781e-04,1.343251930335876484e-04
7.451129885983365284e+02,4.241977482951989487e+01,-1.816418141588679502e-21,5.286637107399845895e-40,5.285236175494252422e-40,9.195856610882318184e-20,-3.632836283177359004e-21,-1.057327421479969179e-39,1.332069698429805271e-04,1.332380312930592225e-04,1.342078620186102581e-04
7.457638289151166191e+02,4.245682759884515178e+01,-1.781035391290818812e-21,4.899546690625195627e-40,4.898249412444652471e-40,8.852795637487315022e-20,-3.562070782581637624e-21,-9.799093381250391253e-40,1.330907334102238160e-04,1.331217406286278049e-04,1.340907348685510872e-04
7.464146692318915939e+02,4.249388036817011027e+01,-1.744516953040692581e-21,4.539683934362528070e-40,4.538482943275332100e-40,8.521486202089710140e-20,-3.489033906081385162e-21,-9.079367868725056140e-40,1.329746996563963002e-04,1.330056527851786186e-04,1.339738110553082950e-04
7.470655095486614528e+02,4.253093313749478455e+01,-1.707281217238418811e-21,4.205139724568153630e-40,4.204028152949045524e-40,8.201490745418464748e-20,-3.414562434476837622e-21,-8.410279449136307261e-40,1.328588680519771081e-04,1.328897672324691470e-04,1.338570900525921762e-04
7.477163498654261957e+02,4.256798590681916750e+01,-1.671778769961243600e-21,3.894139001455805004e-40,3.893110484902100600e-40,7.892386695951587152e-20,-3.343557539922487199e-21,-7.788278002911610008e-40,1.327432380691662139e-04,1.327740834422552751e-04,1.337405713359163522e-04
7.483671901821859365e+02,4.260503867614325912e+01,-1.635857878140813560e-21,3.605031415347378654e-40,3.604080046122169542e-40,7.593765912770468696e-20,-3.271715756281627119e-21,-7.210062830694757309e-40,1.326278091819399485e-04,1.326586008879582224e-04,1.336242543825909128e-04
7.490180304989406750e+02,4.264209144546707364e+01,-1.602686377978041888e-21,3.336282601029082403e-40,3.335402871851946754e-40,7.305234147488439681e-20,-3.205372755956083776e-21,-6.672565202058164805e-40,1.325125808660509996e-04,1.325433190448865872e-04,1.335081386717139058e-04
7.496688708156904113e+02,4.267914421479059683e+01,-1.568199877997923354e-21,3.086465997045290165e-40,3.085652803715186989e-40,7.026410524545444628e-20,-3.136399755995846708e-21,-6.172931994090580331e-40,1.323975525994725011e-04,1.324282373901253251e-04,1.333922297463150709e-04
7.503197111324349180e+02,4.271619698411382160e+01,-1.534131722676119727e-21,2.854255334142031733e-40,2.853503938304314891e-40,6.756927039184975272e-20,-3.068263445352239455e-21,-5.708510668284063466e-40,1.322827238613988321e-04,1.323133554034239268e-04,1.332765294048752602e-04
7.509705514491747635e+02,4.275324975343679057e+01,-1.497015216432451074e-21,2.638417621654006055e-40,2.637723606284505985e-40,6.496428072452745542e-20,-2.994030432864902149e-21,-5.276835243308012110e-40,1.321680941333003290e-04,1.321986725646429051e-04,1.331610286737278559e-04
7.516213917659093795e+02,4.279030252275945401e+01,-1.461871089531731295e-21,2.437806573990446050e-40,2.437165844873673498e-40,6.244569922579038330e-20,-2.923742179063462589e-21,-4.875613147980892099e-40,1.320536628982016403e-04,1.320841883568624198e-04,1.330457270394933445e-04
7.522722320826392206e+02,4.282735529208184744e+01,-1.427264849088983350e-21,2.251356573208856485e-40,2.250765329166065145e-40,6.001020352128214597e-20,-2.854529698177966700e-21,-4.502713146417712970e-40,1.319394296409592826e-04,1.319699022646059205e-04,1.329306239905406238e-04
7.529230723993639458e+02,4.286440806140394955e+01,-1.390088417137242725e-21,2.078077032551304359e-40,2.077531730193204785e-40,5.765458150319996821e-20,-2.780176834274485449e-21,-4.156154065102608717e-40,1.318253938483171517e-04,1.318558137738401470e-04,1.328157190169788177e-04
7.535739127160837825e+02,4.290146083072577454e+01,-1.353031474293988684e-21,1.917047115476730204e-40,1.916544469871338416e-40,5.537572709946246417e-20,-2.706062948587977368e-21,-3.834094230953460408e-40,1.317115550086289666e-04,1.317419223726412625e-04,1.327010116106505536e-04
7.542247530327986169e+02,4.293851360004730822e+01,-1.315615854242868796e-21,1.767410884214961676e-40,1.766947845084040496e-40,5.317063618327756006e-20,-2.631231708485737593e-21,-3.534821768429923352e-40,1.315979126121358256e-04,1.316282275505287203e-04,1.325865012651247527e-04
7.548755933495086765e+02,4.297556636936857899e+01,-1.281368038102522350e-21,1.628372771282647483e-40,1.627946495099118212e-40,5.103640261772560507e-20,-2.562736076205044700e-21,-3.256745542565294967e-40,1.314844661507441614e-04,1.315147287990203750e-04,1.324721874756893390e-04
7.555264336662137339e+02,4.301261913868955844e+01,-1.245147733586700286e-21,1.499193338242549758e-40,1.498801188334936606e-40,4.897021443016048830e-20,-2.490295467173400572e-21,-2.998386676485099515e-40,1.313712151182477861e-04,1.314014256117435053e-04,1.323580697393431885e-04
7.561772739829136754e+02,4.304967190801025367e+01,-1.213469971180962381e-21,1.379185378658228018e-40,1.378824906179545432e-40,4.696935011140001423e-20,-2.426939942361924763e-21,-2.758370757316456036e-40,1.312581590099948237e-04,1.312883174835466349e-04,1.322441475547904920e-04
7.568281142996090693e+02,4.308672467733068601e+01,-1.178684072528410871e-21,1.267710281293092934e-40,1.267379203136602705e-40,4.503117503484185340e-20,-2.357368145056821742e-21,-2.535420562586185868e-40,1.311452973233317998e-04,1.311754039107215775e-04,1.321304204224320268e-04
7.574789546162994611e+02,4.312377744665083412e+01,-1.142403849457902318e-21,1.164174625512505227e-40,1.163870824033153285e-40,4.315313799080022011e-20,-2.284807698915804636e-21,-2.328349251025010455e-40,1.310326295569375077e-04,1.310626843920026374e-04,1.320168878443588956e-04
7.581297949329849644e+02,4.316083021597069802e+01,-1.108335105965940164e-21,1.068027052585929402e-40,1.067748560383473844e-40,4.133276783151060737e-20,-2.216670211931880329e-21,-2.136054105171858803e-40,1.309201552117111866e-04,1.309501584277894537e-04,1.319035493243453437e-04
7.587806352496656928e+02,4.319788298529029902e+01,-1.073847917378858301e-21,9.787553468253358833e-41,9.785003292676904981e-41,3.956767022239627415e-20,-2.147695834757716602e-21,-1.957510693650671767e-40,1.308078737897733212e-04,1.308378255195918882e-04,1.317904043678413321e-04
7.594314755663416463e+02,4.323493575460962290e+01,-1.040018163850325756e-21,8.958837045688791413e-41,8.956504592603621640e-41,3.785552449533065841e-20,-2.080036327700651513e-21,-1.791767409137758283e-40,1.306957847951872864e-04,1.307256851711402490e-04,1.316774524819661410e-04
7.600823158830127113e+02,4.327198852392866968e+01,-1.006726304482174101e-21,8.189702244280974758e-41,8.187571690390054754e-41,3.619408059976670867e-20,-2.013452608964348203e-21,-1.637940448856194952e-40,1.305838877339593473e-04,1.306137368878301785e-04,1.315647016892998477e-04
7.607331561996791152e+02,4.330904129324745355e+01,-9.752275363961572875e-22,7.476045668837682866e-41,7.474102253209556246e-41,3.458115614772775353e-20,-1.950455072792314575e-21,-1.495209133767536573e-40,1.304721821132059922e-04,1.305019801763895870e-04,1.314521483203093233e-04
7.613839965163404031e+02,4.334609406256594610e+01,-9.419953579381042463e-22,6.814057660121066905e-41,6.812287677255195960e-41,3.301463354878910904e-20,-1.883990715876208493e-21,-1.362811532024213381e-40,1.303606674424306888e-04,1.303904145459888753e-04,1.313397864774671741e-04
7.620348368329970299e+02,4.338314683188416865e+01,-9.106160448561868141e-22,6.200202187970110426e-41,6.198592890403375972e-41,3.149245723128857698e-20,-1.821232089712373628e-21,-1.240040437594022085e-40,1.302493432320250832e-04,1.302790395066866225e-04,1.312276156749133229e-04
